country,continent,year,metric,value
West Bank and Gaza,Asia,1957,pop,1070439.0
West Bank and Gaza,Asia,1962,gdpPercap,2198.956312
West Bank and Gaza,Asia,1962,lifeExp,48.127
West Bank and Gaza,Asia,1962,pop,1133134.0
West Bank and Gaza,Asia,1967,gdpPercap,2649.715007
West Bank and Gaza,Asia,1967,lifeExp,51.631
West Bank and Gaza,Asia,1967,pop,1142636.0
West Bank and Gaza,Asia,1972,gdpPercap,3133.409277
West Bank and Gaza,Asia,1972,lifeExp,56.532
West Bank and Gaza,Asia,1972,pop,1089572.0
West Bank and Gaza,Asia,1977,gdpPercap,3682.831494
West Bank and Gaza,Asia,1977,lifeExp,60.765
West Bank and Gaza,Asia,1977,pop,1261091.0
West Bank and Gaza,Asia,1982,gdpPercap,4336.032082
West Bank and Gaza,Asia,1982,lifeExp,64.406
West Bank and Gaza,Asia,1982,pop,1425876.0
West Bank and Gaza,Asia,1987,gdpPercap,5107.197384
West Bank and Gaza,Asia,1987,lifeExp,67.046
West Bank and Gaza,Asia,1987,pop,1691210.0
West Bank and Gaza,Asia,1992,gdpPercap,6017.654756
West Bank and Gaza,Asia,1992,lifeExp,69.718
West Bank and Gaza,Asia,1992,pop,2104779.0
West Bank and Gaza,Asia,1997,gdpPercap,7110.667619
West Bank and Gaza,Asia,1997,lifeExp,71.096
West Bank and Gaza,Asia,1997,pop,2826046.0
West Bank and Gaza,Asia,2002,gdpPercap,4515.487575
West Bank and Gaza,Asia,2002,lifeExp,72.37
West Bank and Gaza,Asia,2002,pop,3389578.0
West Bank and Gaza,Asia,2007,gdpPercap,3025.349798
West Bank and Gaza,Asia,2007,lifeExp,73.422
West Bank and Gaza,Asia,2007,pop,4018332.0
Yemen Rep.,Asia,1952,gdpPercap,781.7175761
Yemen Rep.,Asia,1952,lifeExp,32.548
Yemen Rep.,Asia,1952,pop,4963829.0
Yemen Rep.,Asia,1957,gdpPercap,804.8304547
Yemen Rep.,Asia,1957,lifeExp,33.97
Yemen Rep.,Asia,1957,pop,5498090.0
Yemen Rep.,Asia,1962,gdpPercap,825.6232006
Yemen Rep.,Asia,1962,lifeExp,35.18
Yemen Rep.,Asia,1962,pop,6120081.0
Yemen Rep.,Asia,1967,gdpPercap,862.4421463
Yemen Rep.,Asia,1967,lifeExp,36.984
Yemen Rep.,Asia,1967,pop,6740785.0
Yemen Rep.,Asia,1972,gdpPercap,1265.047031
Yemen Rep.,Asia,1972,lifeExp,39.848
Yemen Rep.,Asia,1972,pop,7407075.0
Yemen Rep.,Asia,1977,gdpPercap,1829.765177
Yemen Rep.,Asia,1977,lifeExp,44.175
Yemen Rep.,Asia,1977,pop,8403990.0
Yemen Rep.,Asia,1982,gdpPercap,1977.55701
Yemen Rep.,Asia,1982,lifeExp,49.113
Yemen Rep.,Asia,1982,pop,9657618.0
Yemen Rep.,Asia,1987,gdpPercap,1971.741538
Yemen Rep.,Asia,1987,lifeExp,52.922
Yemen Rep.,Asia,1987,pop,11219340.0
Yemen Rep.,Asia,1992,gdpPercap,1879.496673
Yemen Rep.,Asia,1992,lifeExp,55.599
Yemen Rep.,Asia,1992,pop,13367997.0
Yemen Rep.,Asia,1997,gdpPercap,2117.484526
Yemen Rep.,Asia,1997,lifeExp,58.02
Yemen Rep.,Asia,1997,pop,15826497.0
Yemen Rep.,Asia,2002,gdpPercap,2234.820827
Yemen Rep.,Asia,2002,lifeExp,60.308
Yemen Rep.,Asia,2002,pop,18701257.0
Yemen Rep.,Asia,2007,gdpPercap,2280.769906
Yemen Rep.,Asia,2007,lifeExp,62.698
Yemen Rep.,Asia,2007,pop,22211743.0
Albania,Europe,1952,gdpPercap,1601.056136
Albania,Europe,1952,lifeExp,55.23
Albania,Europe,1952,pop,1282697.0
Albania,Europe,1957,gdpPercap,1942.284244
Albania,Europe,1957,lifeExp,59.28
Albania,Europe,1957,pop,1476505.0
Albania,Europe,1962,gdpPercap,2312.888958
Albania,Europe,1962,lifeExp,64.82
Albania,Europe,1962,pop,1728137.0
Albania,Europe,1967,gdpPercap,2760.196931
Albania,Europe,1967,lifeExp,66.22
Albania,Europe,1967,pop,1984060.0
Albania,Europe,1972,gdpPercap,3313.422188
Albania,Europe,1972,lifeExp,67.69
Albania,Europe,1972,pop,2263554.0
Albania,Europe,1977,gdpPercap,3533.00391
Albania,Europe,1977,lifeExp,68.93
Albania,Europe,1977,pop,2509048.0
Albania,Europe,1982,gdpPercap,3630.880722
Albania,Europe,1982,lifeExp,70.42
Albania,Europe,1982,pop,2780097.0
Albania,Europe,1987,gdpPercap,3738.932735
Albania,Europe,1987,lifeExp,72.0
Albania,Europe,1987,pop,3075321.0
Albania,Europe,1992,gdpPercap,2497.437901
Albania,Europe,1992,lifeExp,71.581
Albania,Europe,1992,pop,3326498.0
Albania,Europe,1997,gdpPercap,3193.054604
Albania,Europe,1997,lifeExp,72.95
Albania,Europe,1997,pop,3428038.0
Albania,Europe,2002,gdpPercap,4604.211737
Albania,Europe,2002,lifeExp,75.651
Albania,Europe,2002,pop,3508512.0
Albania,Europe,2007,gdpPercap,5937.029526
Albania,Europe,2007,lifeExp,76.423
Albania,Europe,2007,pop,3600523.0
Austria,Europe,1952,gdpPercap,6137.076492
Austria,Europe,1952,lifeExp,66.8
Austria,Europe,1952,pop,6927772.0
Austria,Europe,1957,gdpPercap,8842.59803
Austria,Europe,1957,lifeExp,67.48
Austria,Europe,1957,pop,6965860.0
Austria,Europe,1962,gdpPercap,10750.72111
Austria,Europe,1962,lifeExp,69.54
Austria,Europe,1962,pop,7129864.0
Austria,Europe,1967,gdpPercap,12834.6024
Austria,Europe,1967,lifeExp,70.14
Austria,Europe,1967,pop,7376998.0
Austria,Europe,1972,gdpPercap,16661.6256
Austria,Europe,1972,lifeExp,70.63
Austria,Europe,1972,pop,7544201.0
Austria,Europe,1977,gdpPercap,19749.4223
Austria,Europe,1977,lifeExp,72.17
Austria,Europe,1977,pop,7568430.0
Austria,Europe,1982,gdpPercap,21597.08362
Austria,Europe,1982,lifeExp,73.18
Austria,Europe,1982,pop,7574613.0
Austria,Europe,1987,gdpPercap,23687.82607
Austria,Europe,1987,lifeExp,74.94
Austria,Europe,1987,pop,7578903.0
Austria,Europe,1992,gdpPercap,27042.01868
Austria,Europe,1992,lifeExp,76.04
Austria,Europe,1992,pop,7914969.0
Austria,Europe,1997,gdpPercap,29095.92066
Austria,Europe,1997,lifeExp,77.51
Austria,Europe,1997,pop,8069876.0
Austria,Europe,2002,gdpPercap,32417.60769
Austria,Europe,2002,lifeExp,78.98
Austria,Europe,2002,pop,8148312.0
Austria,Europe,2007,gdpPercap,36126.4927
Austria,Europe,2007,lifeExp,79.829
Austria,Europe,2007,pop,8199783.0
Belgium,Europe,1952,gdpPercap,8343.105127
Belgium,Europe,1952,lifeExp,68.0
Belgium,Europe,1952,pop,8730405.0
Belgium,Europe,1957,gdpPercap,9714.960623
Belgium,Europe,1957,lifeExp,69.24
Belgium,Europe,1957,pop,8989111.0
Belgium,Europe,1962,gdpPercap,10991.20676
Belgium,Europe,1962,lifeExp,70.25
Belgium,Europe,1962,pop,9218400.0
Belgium,Europe,1967,gdpPercap,13149.04119
Belgium,Europe,1967,lifeExp,70.94
Belgium,Europe,1967,pop,9556500.0
Belgium,Europe,1972,gdpPercap,16672.14356
Belgium,Europe,1972,lifeExp,71.44
Belgium,Europe,1972,pop,9709100.0
Belgium,Europe,1977,gdpPercap,19117.97448
Belgium,Europe,1977,lifeExp,72.8
Belgium,Europe,1977,pop,9821800.0
Belgium,Europe,1982,gdpPercap,20979.84589
Belgium,Europe,1982,lifeExp,73.93
Belgium,Europe,1982,pop,9856303.0
Belgium,Europe,1987,gdpPercap,22525.56308
Belgium,Europe,1987,lifeExp,75.35
Belgium,Europe,1987,pop,9870200.0
Belgium,Europe,1992,gdpPercap,25575.57069
Belgium,Europe,1992,lifeExp,76.46
Belgium,Europe,1992,pop,10045622.0
Belgium,Europe,1997,gdpPercap,27561.19663
Belgium,Europe,1997,lifeExp,77.53
Belgium,Europe,1997,pop,10199787.0
Belgium,Europe,2002,gdpPercap,30485.88375
Belgium,Europe,2002,lifeExp,78.32
Belgium,Europe,2002,pop,10311970.0
Belgium,Europe,2007,gdpPercap,33692.60508
Belgium,Europe,2007,lifeExp,79.441
Belgium,Europe,2007,pop,10392226.0
Bosnia and Herzegovina,Europe,1952,gdpPercap,973.5331948
Bosnia and Herzegovina,Europe,1952,lifeExp,53.82
Bosnia and Herzegovina,Europe,1952,pop,2791000.0
Bosnia and Herzegovina,Europe,1957,gdpPercap,1353.989176
Bosnia and Herzegovina,Europe,1957,lifeExp,58.45
Bosnia and Herzegovina,Europe,1957,pop,3076000.0
Bosnia and Herzegovina,Europe,1962,gdpPercap,1709.683679
Bosnia and Herzegovina,Europe,1962,lifeExp,61.93
Bosnia and Herzegovina,Europe,1962,pop,3349000.0
Bosnia and Herzegovina,Europe,1967,gdpPercap,2172.352423
Bosnia and Herzegovina,Europe,1967,lifeExp,64.79
Bosnia and Herzegovina,Europe,1967,pop,3585000.0
Bosnia and Herzegovina,Europe,1972,gdpPercap,2860.16975
Bosnia and Herzegovina,Europe,1972,lifeExp,67.45
Bosnia and Herzegovina,Europe,1972,pop,3819000.0
Bosnia and Herzegovina,Europe,1977,gdpPercap,3528.481305
Bosnia and Herzegovina,Europe,1977,lifeExp,69.86
Bosnia and Herzegovina,Europe,1977,pop,4086000.0
Bosnia and Herzegovina,Europe,1982,gdpPercap,4126.613157
Bosnia and Herzegovina,Europe,1982,lifeExp,70.69
Bosnia and Herzegovina,Europe,1982,pop,4172693.0
Bosnia and Herzegovina,Europe,1987,gdpPercap,4314.114757
Bosnia and Herzegovina,Europe,1987,lifeExp,71.14
Bosnia and Herzegovina,Europe,1987,pop,4338977.0
Bosnia and Herzegovina,Europe,1992,gdpPercap,2546.781445
Bosnia and Herzegovina,Europe,1992,lifeExp,72.178
Bosnia and Herzegovina,Europe,1992,pop,4256013.0
Bosnia and Herzegovina,Europe,1997,gdpPercap,4766.355904
Bosnia and Herzegovina,Europe,1997,lifeExp,73.244
Bosnia and Herzegovina,Europe,1997,pop,3607000.0
Bosnia and Herzegovina,Europe,2002,gdpPercap,6018.975239
Bosnia and Herzegovina,Europe,2002,lifeExp,74.09
Bosnia and Herzegovina,Europe,2002,pop,4165416.0
Bosnia and Herzegovina,Europe,2007,gdpPercap,7446.298803
Bosnia and Herzegovina,Europe,2007,lifeExp,74.852
Bosnia and Herzegovina,Europe,2007,pop,4552198.0
Bulgaria,Europe,1952,gdpPercap,2444.286648
Bulgaria,Europe,1952,lifeExp,59.6
Bulgaria,Europe,1952,pop,7274900.0
Bulgaria,Europe,1957,gdpPercap,3008.670727
Bulgaria,Europe,1957,lifeExp,66.61
Bulgaria,Europe,1957,pop,7651254.0
Bulgaria,Europe,1962,gdpPercap,4254.337839
Bulgaria,Europe,1962,lifeExp,69.51
Bulgaria,Europe,1962,pop,8012946.0
Bulgaria,Europe,1967,gdpPercap,5577.0028
Bulgaria,Europe,1967,lifeExp,70.42
Bulgaria,Europe,1967,pop,8310226.0
Bulgaria,Europe,1972,gdpPercap,6597.494398
Bulgaria,Europe,1972,lifeExp,70.9
Bulgaria,Europe,1972,pop,8576200.0
Bulgaria,Europe,1977,gdpPercap,7612.240438
Bulgaria,Europe,1977,lifeExp,70.81
Bulgaria,Europe,1977,pop,8797022.0
Bulgaria,Europe,1982,gdpPercap,8224.191647
Bulgaria,Europe,1982,lifeExp,71.08
Bulgaria,Europe,1982,pop,8892098.0
Bulgaria,Europe,1987,gdpPercap,8239.854824
Bulgaria,Europe,1987,lifeExp,71.34
Bulgaria,Europe,1987,pop,8971958.0
Bulgaria,Europe,1992,gdpPercap,6302.623438
Bulgaria,Europe,1992,lifeExp,71.19
Bulgaria,Europe,1992,pop,8658506.0
Bulgaria,Europe,1997,gdpPercap,5970.38876
Bulgaria,Europe,1997,lifeExp,70.32
Bulgaria,Europe,1997,pop,8066057.0
Bulgaria,Europe,2002,gdpPercap,7696.777725
Bulgaria,Europe,2002,lifeExp,72.14
Bulgaria,Europe,2002,pop,7661799.0
Bulgaria,Europe,2007,gdpPercap,10680.79282
Bulgaria,Europe,2007,lifeExp,73.005
Bulgaria,Europe,2007,pop,7322858.0
Croatia,Europe,1952,gdpPercap,3119.23652
Croatia,Europe,1952,lifeExp,61.21
Croatia,Europe,1952,pop,3882229.0
Croatia,Europe,1957,gdpPercap,4338.231617
Croatia,Europe,1957,lifeExp,64.77
Croatia,Europe,1957,pop,3991242.0
Croatia,Europe,1962,gdpPercap,5477.890018
Croatia,Europe,1962,lifeExp,67.13
Croatia,Europe,1962,pop,4076557.0
Croatia,Europe,1967,gdpPercap,6960.297861
Croatia,Europe,1967,lifeExp,68.5
Croatia,Europe,1967,pop,4174366.0
Croatia,Europe,1972,gdpPercap,9164.090127
Croatia,Europe,1972,lifeExp,69.61
Croatia,Europe,1972,pop,4225310.0
Croatia,Europe,1977,gdpPercap,11305.38517
Croatia,Europe,1977,lifeExp,70.64
Croatia,Europe,1977,pop,4318673.0
Croatia,Europe,1982,gdpPercap,13221.82184
Croatia,Europe,1982,lifeExp,70.46
Croatia,Europe,1982,pop,4413368.0
Croatia,Europe,1987,gdpPercap,13822.58394
Croatia,Europe,1987,lifeExp,71.52
Croatia,Europe,1987,pop,4484310.0
Croatia,Europe,1992,gdpPercap,8447.794873
Croatia,Europe,1992,lifeExp,72.527
Croatia,Europe,1992,pop,4494013.0
Croatia,Europe,1997,gdpPercap,9875.604515
Croatia,Europe,1997,lifeExp,73.68
Croatia,Europe,1997,pop,4444595.0
Croatia,Europe,2002,gdpPercap,11628.38895
Croatia,Europe,2002,lifeExp,74.876
Croatia,Europe,2002,pop,4481020.0
Croatia,Europe,2007,gdpPercap,14619.22272
Croatia,Europe,2007,lifeExp,75.748
Croatia,Europe,2007,pop,4493312.0
Czech Republic,Europe,1952,gdpPercap,6876.14025
Czech Republic,Europe,1952,lifeExp,66.87
Czech Republic,Europe,1952,pop,9125183.0
Czech Republic,Europe,1957,gdpPercap,8256.343918
Czech Republic,Europe,1957,lifeExp,69.03
Czech Republic,Europe,1957,pop,9513758.0
Czech Republic,Europe,1962,gdpPercap,10136.86713
Czech Republic,Europe,1962,lifeExp,69.9
Czech Republic,Europe,1962,pop,9620282.0
Czech Republic,Europe,1967,gdpPercap,11399.44489
Czech Republic,Europe,1967,lifeExp,70.38
Czech Republic,Europe,1967,pop,9835109.0
Czech Republic,Europe,1972,gdpPercap,13108.4536
Czech Republic,Europe,1972,lifeExp,70.29
Czech Republic,Europe,1972,pop,9862158.0
Czech Republic,Europe,1977,gdpPercap,14800.16062
Czech Republic,Europe,1977,lifeExp,70.71
Czech Republic,Europe,1977,pop,10161915.0
Czech Republic,Europe,1982,gdpPercap,15377.22855
Czech Republic,Europe,1982,lifeExp,70.96
Czech Republic,Europe,1982,pop,10303704.0
Czech Republic,Europe,1987,gdpPercap,16310.4434
Czech Republic,Europe,1987,lifeExp,71.58
Czech Republic,Europe,1987,pop,10311597.0
Czech Republic,Europe,1992,gdpPercap,14297.02122
Czech Republic,Europe,1992,lifeExp,72.4
Czech Republic,Europe,1992,pop,10315702.0
Czech Republic,Europe,1997,gdpPercap,16048.51424
Czech Republic,Europe,1997,lifeExp,74.01
Czech Republic,Europe,1997,pop,10300707.0
Czech Republic,Europe,2002,gdpPercap,17596.21022
Czech Republic,Europe,2002,lifeExp,75.51
Czech Republic,Europe,2002,pop,10256295.0
Czech Republic,Europe,2007,gdpPercap,22833.30851
Czech Republic,Europe,2007,lifeExp,76.486
Czech Republic,Europe,2007,pop,10228744.0
Denmark,Europe,1952,gdpPercap,9692.385245
Denmark,Europe,1952,lifeExp,70.78
Denmark,Europe,1952,pop,4334000.0
Denmark,Europe,1957,gdpPercap,11099.65935
Denmark,Europe,1957,lifeExp,71.81
Denmark,Europe,1957,pop,4487831.0
Denmark,Europe,1962,gdpPercap,13583.31351
Denmark,Europe,1962,lifeExp,72.35
Denmark,Europe,1962,pop,4646899.0
Denmark,Europe,1967,gdpPercap,15937.21123
Denmark,Europe,1967,lifeExp,72.96
Denmark,Europe,1967,pop,4838800.0
Denmark,Europe,1972,gdpPercap,18866.20721
Denmark,Europe,1972,lifeExp,73.47
Denmark,Europe,1972,pop,4991596.0
Denmark,Europe,1977,gdpPercap,20422.9015
Denmark,Europe,1977,lifeExp,74.69
Denmark,Europe,1977,pop,5088419.0
Denmark,Europe,1982,gdpPercap,21688.04048
Denmark,Europe,1982,lifeExp,74.63
Denmark,Europe,1982,pop,5117810.0
Denmark,Europe,1987,gdpPercap,25116.17581
Denmark,Europe,1987,lifeExp,74.8
Denmark,Europe,1987,pop,5127024.0
Denmark,Europe,1992,gdpPercap,26406.73985
Denmark,Europe,1992,lifeExp,75.33
Denmark,Europe,1992,pop,5171393.0
Denmark,Europe,1997,gdpPercap,29804.34567
Denmark,Europe,1997,lifeExp,76.11
Denmark,Europe,1997,pop,5283663.0
Denmark,Europe,2002,gdpPercap,32166.50006
Denmark,Europe,2002,lifeExp,77.18
Denmark,Europe,2002,pop,5374693.0
Denmark,Europe,2007,gdpPercap,35278.41874
Denmark,Europe,2007,lifeExp,78.332
Denmark,Europe,2007,pop,5468120.0
Finland,Europe,1952,gdpPercap,6424.519071
Finland,Europe,1952,lifeExp,66.55
Finland,Europe,1952,pop,4090500.0
Finland,Europe,1957,gdpPercap,7545.415386
Finland,Europe,1957,lifeExp,67.49
Finland,Europe,1957,pop,4324000.0
Finland,Europe,1962,gdpPercap,9371.842561
Finland,Europe,1962,lifeExp,68.75
Finland,Europe,1962,pop,4491443.0
Finland,Europe,1967,gdpPercap,10921.63626
Finland,Europe,1967,lifeExp,69.83
Finland,Europe,1967,pop,4605744.0
Finland,Europe,1972,gdpPercap,14358.8759
Finland,Europe,1972,lifeExp,70.87
Finland,Europe,1972,pop,4639657.0
Finland,Europe,1977,gdpPercap,15605.42283
Finland,Europe,1977,lifeExp,72.52
Finland,Europe,1977,pop,4738902.0
Finland,Europe,1982,gdpPercap,18533.15761
Finland,Europe,1982,lifeExp,74.55
Finland,Europe,1982,pop,4826933.0
Finland,Europe,1987,gdpPercap,21141.01223
Finland,Europe,1987,lifeExp,74.83
Finland,Europe,1987,pop,4931729.0
Finland,Europe,1992,gdpPercap,20647.16499
Finland,Europe,1992,lifeExp,75.7
Finland,Europe,1992,pop,5041039.0
Finland,Europe,1997,gdpPercap,23723.9502
Finland,Europe,1997,lifeExp,77.13
Finland,Europe,1997,pop,5134406.0
Finland,Europe,2002,gdpPercap,28204.59057
Finland,Europe,2002,lifeExp,78.37
Finland,Europe,2002,pop,5193039.0
Finland,Europe,2007,gdpPercap,33207.0844
Finland,Europe,2007,lifeExp,79.313
Finland,Europe,2007,pop,5238460.0
France,Europe,1952,gdpPercap,7029.809327
France,Europe,1952,lifeExp,67.41
France,Europe,1952,pop,42459667.0
France,Europe,1957,gdpPercap,8662.834898
France,Europe,1957,lifeExp,68.93
France,Europe,1957,pop,44310863.0
France,Europe,1962,gdpPercap,10560.48553
France,Europe,1962,lifeExp,70.51
France,Europe,1962,pop,47124000.0
France,Europe,1967,gdpPercap,12999.91766
France,Europe,1967,lifeExp,71.55
France,Europe,1967,pop,49569000.0
France,Europe,1972,gdpPercap,16107.19171
France,Europe,1972,lifeExp,72.38
France,Europe,1972,pop,51732000.0
France,Europe,1977,gdpPercap,18292.63514
France,Europe,1977,lifeExp,73.83
France,Europe,1977,pop,53165019.0
France,Europe,1982,gdpPercap,20293.89746
France,Europe,1982,lifeExp,74.89
France,Europe,1982,pop,54433565.0
France,Europe,1987,gdpPercap,22066.44214
France,Europe,1987,lifeExp,76.34
France,Europe,1987,pop,55630100.0
France,Europe,1992,gdpPercap,24703.79615
France,Europe,1992,lifeExp,77.46
France,Europe,1992,pop,57374179.0
France,Europe,1997,gdpPercap,25889.78487
France,Europe,1997,lifeExp,78.64
France,Europe,1997,pop,58623428.0
France,Europe,2002,gdpPercap,28926.03234
France,Europe,2002,lifeExp,79.59
France,Europe,2002,pop,59925035.0
France,Europe,2007,gdpPercap,30470.0167
France,Europe,2007,lifeExp,80.657
France,Europe,2007,pop,61083916.0
Germany,Europe,1952,gdpPercap,7144.114393
Germany,Europe,1952,lifeExp,67.5
Germany,Europe,1952,pop,69145952.0
Germany,Europe,1957,gdpPercap,10187.82665
Germany,Europe,1957,lifeExp,69.1
Germany,Europe,1957,pop,71019069.0
Germany,Europe,1962,gdpPercap,12902.46291
Germany,Europe,1962,lifeExp,70.3
Germany,Europe,1962,pop,73739117.0
Germany,Europe,1967,gdpPercap,14745.62561
Germany,Europe,1967,lifeExp,70.8
Germany,Europe,1967,pop,76368453.0
Germany,Europe,1972,gdpPercap,18016.18027
Germany,Europe,1972,lifeExp,71.0
Germany,Europe,1972,pop,78717088.0
Germany,Europe,1977,gdpPercap,20512.92123
Germany,Europe,1977,lifeExp,72.5
Germany,Europe,1977,pop,78160773.0
Germany,Europe,1982,gdpPercap,22031.53274
Germany,Europe,1982,lifeExp,73.8
Germany,Europe,1982,pop,78335266.0
Germany,Europe,1987,gdpPercap,24639.18566
Germany,Europe,1987,lifeExp,74.847
Germany,Europe,1987,pop,77718298.0
Germany,Europe,1992,gdpPercap,26505.30317
Germany,Europe,1992,lifeExp,76.07
Germany,Europe,1992,pop,80597764.0
Germany,Europe,1997,gdpPercap,27788.88416
Germany,Europe,1997,lifeExp,77.34
Germany,Europe,1997,pop,82011073.0
Germany,Europe,2002,gdpPercap,30035.80198
Germany,Europe,2002,lifeExp,78.67
Germany,Europe,2002,pop,82350671.0
Germany,Europe,2007,gdpPercap,32170.37442
Germany,Europe,2007,lifeExp,79.406
Germany,Europe,2007,pop,82400996.0
Greece,Europe,1952,gdpPercap,3530.690067
Greece,Europe,1952,lifeExp,65.86
Greece,Europe,1952,pop,7733250.0
Greece,Europe,1957,gdpPercap,4916.299889
Greece,Europe,1957,lifeExp,67.86
Greece,Europe,1957,pop,8096218.0
Greece,Europe,1962,gdpPercap,6017.190733
Greece,Europe,1962,lifeExp,69.51
Greece,Europe,1962,pop,8448233.0
Greece,Europe,1967,gdpPercap,8513.097016
Greece,Europe,1967,lifeExp,71.0
Greece,Europe,1967,pop,8716441.0
Greece,Europe,1972,gdpPercap,12724.82957
Greece,Europe,1972,lifeExp,72.34
Greece,Europe,1972,pop,8888628.0
Greece,Europe,1977,gdpPercap,14195.52428
Greece,Europe,1977,lifeExp,73.68
Greece,Europe,1977,pop,9308479.0
Greece,Europe,1982,gdpPercap,15268.42089
Greece,Europe,1982,lifeExp,75.24
Greece,Europe,1982,pop,9786480.0
Greece,Europe,1987,gdpPercap,16120.52839
Greece,Europe,1987,lifeExp,76.67
Greece,Europe,1987,pop,9974490.0
Greece,Europe,1992,gdpPercap,17541.49634
Greece,Europe,1992,lifeExp,77.03
Greece,Europe,1992,pop,10325429.0
Greece,Europe,1997,gdpPercap,18747.69814
Greece,Europe,1997,lifeExp,77.869
Greece,Europe,1997,pop,10502372.0
Greece,Europe,2002,gdpPercap,22514.2548
Greece,Europe,2002,lifeExp,78.256
Greece,Europe,2002,pop,10603863.0
Greece,Europe,2007,gdpPercap,27538.41188
Greece,Europe,2007,lifeExp,79.483
Greece,Europe,2007,pop,10706290.0
Hungary,Europe,1952,gdpPercap,5263.673816
Hungary,Europe,1952,lifeExp,64.03
Hungary,Europe,1952,pop,9504000.0
Hungary,Europe,1957,gdpPercap,6040.180011
Hungary,Europe,1957,lifeExp,66.41
Hungary,Europe,1957,pop,9839000.0
Hungary,Europe,1962,gdpPercap,7550.359877
Hungary,Europe,1962,lifeExp,67.96
Hungary,Europe,1962,pop,10063000.0
Hungary,Europe,1967,gdpPercap,9326.64467
Hungary,Europe,1967,lifeExp,69.5
Hungary,Europe,1967,pop,10223422.0
Hungary,Europe,1972,gdpPercap,10168.65611
Hungary,Europe,1972,lifeExp,69.76
Hungary,Europe,1972,pop,10394091.0
Hungary,Europe,1977,gdpPercap,11674.83737
Hungary,Europe,1977,lifeExp,69.95
Hungary,Europe,1977,pop,10637171.0
Hungary,Europe,1982,gdpPercap,12545.99066
Hungary,Europe,1982,lifeExp,69.39
Hungary,Europe,1982,pop,10705535.0
Hungary,Europe,1987,gdpPercap,12986.47998
Hungary,Europe,1987,lifeExp,69.58
Hungary,Europe,1987,pop,10612740.0
Hungary,Europe,1992,gdpPercap,10535.62855
Hungary,Europe,1992,lifeExp,69.17
Hungary,Europe,1992,pop,10348684.0
Hungary,Europe,1997,gdpPercap,11712.7768
Hungary,Europe,1997,lifeExp,71.04
Hungary,Europe,1997,pop,10244684.0
Hungary,Europe,2002,gdpPercap,14843.93556
Hungary,Europe,2002,lifeExp,72.59
Hungary,Europe,2002,pop,10083313.0
Hungary,Europe,2007,gdpPercap,18008.94444
Hungary,Europe,2007,lifeExp,73.338
Hungary,Europe,2007,pop,9956108.0
Iceland,Europe,1952,gdpPercap,7267.688428
Iceland,Europe,1952,lifeExp,72.49
Iceland,Europe,1952,pop,147962.0
Iceland,Europe,1957,gdpPercap,9244.001412
Iceland,Europe,1957,lifeExp,73.47
Iceland,Europe,1957,pop,165110.0
Iceland,Europe,1962,gdpPercap,10350.15906
Iceland,Europe,1962,lifeExp,73.68
Iceland,Europe,1962,pop,182053.0
Iceland,Europe,1967,gdpPercap,13319.89568
Iceland,Europe,1967,lifeExp,73.73
Iceland,Europe,1967,pop,198676.0
Iceland,Europe,1972,gdpPercap,15798.06362
Iceland,Europe,1972,lifeExp,74.46
Iceland,Europe,1972,pop,209275.0
Iceland,Europe,1977,gdpPercap,19654.96247
Iceland,Europe,1977,lifeExp,76.11
Iceland,Europe,1977,pop,221823.0
Iceland,Europe,1982,gdpPercap,23269.6075
Iceland,Europe,1982,lifeExp,76.99
Iceland,Europe,1982,pop,233997.0
Iceland,Europe,1987,gdpPercap,26923.20628
Iceland,Europe,1987,lifeExp,77.23
Iceland,Europe,1987,pop,244676.0
Iceland,Europe,1992,gdpPercap,25144.39201
Iceland,Europe,1992,lifeExp,78.77
Iceland,Europe,1992,pop,259012.0
Iceland,Europe,1997,gdpPercap,28061.09966
Iceland,Europe,1997,lifeExp,78.95
Iceland,Europe,1997,pop,271192.0
Iceland,Europe,2002,gdpPercap,31163.20196
Iceland,Europe,2002,lifeExp,80.5
Iceland,Europe,2002,pop,288030.0
Iceland,Europe,2007,gdpPercap,36180.78919
Iceland,Europe,2007,lifeExp,81.757
Iceland,Europe,2007,pop,301931.0
Ireland,Europe,1952,gdpPercap,5210.280328
Ireland,Europe,1952,lifeExp,66.91
Ireland,Europe,1952,pop,2952156.0
Ireland,Europe,1957,gdpPercap,5599.077872
Ireland,Europe,1957,lifeExp,68.9
Ireland,Europe,1957,pop,2878220.0
Ireland,Europe,1962,gdpPercap,6631.597314
Ireland,Europe,1962,lifeExp,70.29
Ireland,Europe,1962,pop,2830000.0
Ireland,Europe,1967,gdpPercap,7655.568963
Ireland,Europe,1967,lifeExp,71.08
Ireland,Europe,1967,pop,2900100.0
Ireland,Europe,1972,gdpPercap,9530.772896
Ireland,Europe,1972,lifeExp,71.28
Ireland,Europe,1972,pop,3024400.0
Ireland,Europe,1977,gdpPercap,11150.98113
Ireland,Europe,1977,lifeExp,72.03
Ireland,Europe,1977,pop,3271900.0
Ireland,Europe,1982,gdpPercap,12618.32141
Ireland,Europe,1982,lifeExp,73.1
Ireland,Europe,1982,pop,3480000.0
Ireland,Europe,1987,gdpPercap,13872.86652
Ireland,Europe,1987,lifeExp,74.36
Ireland,Europe,1987,pop,3539900.0
Ireland,Europe,1992,gdpPercap,17558.81555
Ireland,Europe,1992,lifeExp,75.467
Ireland,Europe,1992,pop,3557761.0
